"2008,""40,097"",""9,882"",24.6,""32,818"",""7,768"",23.7,""14,332"",""5,782"",40.3,""7,123"",""2,042"",28.7"
"2007,""39,564"",""9,668"",24.4,""32,427"",""7,668"",23.6,""14,396"",""5,702"",39.6,""7,036"",""1,968"",28.0"
"2006,""39,013"",""9,447"",24.2,""32,130"",""7,411"",23.1,""13,848"",""5,422"",39.2,""6,715"",""1,935"",28.8"
"2005,""38,551"",""9,517"",24.7,""31,663"",""7,459"",23.6,""14,080"",""5,524"",39.2,""6,754"",""2,003"",29.7"
"20046,""38,037"",""9,411"",24.7,""31,468"",""7,495"",23.8,""13,830"",""5,484"",39.7,""6,418"",""1,840"",28.7"
"2003,""37,503"",""9,108"",24.3,""31,059"",""7,162"",23.1,""13,664"",""5,312"",38.9,""6,194"",""1,814"",29.3"
"2002,""37,207"",""8,884"",23.9,""31,008"",""6,985"",22.5,""13,551"",""5,145"",38.0,""6,034"",""1,851"",30.7"
"BLACK ALONE25,,,,,,,,,,,,"
"2021,""43,976"",""8,583"",19.5,""34,323"",""6,202"",18.1,""14,035"",""4,328"",30.8,""9,514"",""2,315"",24.3"
"20201,""43,694"",""8,556"",19.6,""34,451"",""6,062"",17.6,""14,082"",""4,214"",29.9,""9,141"",""2,434"",26.6"
"2019,""42,965"",""8,073"",18.8,""34,033"",""5,777"",17.0,""13,939"",""4,118"",29.5,""8,863"",""2,271"",25.6"
"2018,""42,773"",""8,884"",20.8,""33,237"",""6,242"",18.8,""13,500"",""4,277"",31.7,""9,388"",""2,584"",27.5"
"20172,""42,477"",""9,224"",21.7,""33,261"",""6,594"",19.8,""13,986"",""4,811"",34.4,""9,064"",""2,573"",28.4"
"2017,""42,474"",""8,993"",21.2,""33,250"",""6,315"",19.0,""14,066"",""4,628"",32.9,""9,101"",""2,644"",29.1"
"2016,""41,962"",""9,234"",22.0,""33,199"",""6,709"",20.2,""13,964"",""4,777"",34.2,""8,679"",""2,484"",28.6"
"2015,""41,625"",""10,020"",24.1,""32,890"",""7,305"",22.2,""14,549"",""5,198"",35.7,""8,549"",""2,635"",30.8"
"2014,""41,112"",""10,755"",26.2,""32,546"",""8,013"",24.6,""14,091"",""5,670"",40.2,""8,419"",""2,685"",31.9"
"20133,""40,498"",""10,186"",25.2,""32,658"",""7,665"",23.5,""14,838"",""5,759"",38.8,""7,717"",""2,483"",32.2"
"20134,""40,615"",""11,041"",27.2,""32,564"",""8,390"",25.8,""13,816"",""5,871"",42.5,""7,842"",""2,536"",32.3"
"2012,""40,125"",""10,911"",27.2,""32,122"",""8,251"",25.7,""13,931"",""5,735"",41.2,""7,841"",""2,549"",32.5"
"2011,""39,609"",""10,929"",27.6,""31,800"",""8,334"",26.2,""14,145"",""5,980"",42.3,""7,659"",""2,524"",33.0"
"20105,""39,283"",""10,746"",27.4,""31,596"",""8,181"",25.9,""14,236"",""5,831"",41.0,""7,419"",""2,479"",33.4"
"2009,""38,556"",""9,944"",25.8,""31,306"",""7,642"",24.4,""13,680"",""5,427"",39.7,""7,102"",""2,209"",31.1"
"2008,""37,966"",""9,379"",24.7,""30,986"",""7,339"",23.7,""13,648"",""5,533"",40.5,""6,835"",""1,970"",28.8"
"2007,""37,665"",""9,237"",24.5,""30,778"",""7,312"",23.8,""13,741"",""5,459"",39.7,""6,807"",""1,898"",27.9"
"2006,""37,306"",""9,048"",24.3,""30,621"",""7,072"",23.1,""13,244"",""5,180"",39.1,""6,545"",""1,897"",29.0"
"2005,""36,802"",""9,168"",24.9,""30,154"",""7,164"",23.8,""13,481"",""5,303"",39.3,""6,521"",""1,949"",29.9"
"20046,""36,426"",""9,014"",24.7,""30,065"",""7,153"",23.8,""13,244"",""5,247"",39.6,""6,217"",""1,792"",28.8"
"2003,""35,989"",""8,781"",24.4,""29,727"",""6,870"",23.1,""13,118"",""5,115"",39.0,""6,034"",""1,781"",29.5"
"2002,""35,678"",""8,602"",24.1,""29,671"",""6,761"",22.8,""13,030"",""4,980"",38.2,""5,858"",""1,800"",30.7"
"BLACK24,,,,,,,,,,,,"
"2001,""35,871"",""8,136"",22.7,""29,869"",""6,389"",21.4,""12,550"",""4,694"",37.4,""5,873"",""1,692"",28.8"
"20007,""35,425"",""7,982"",22.5,""29,378"",""6,221"",21.2,""12,383"",""4,774"",38.6,""5,885"",""1,702"",28.9"
"19998,""35,756"",""8,441"",23.6,""29,819"",""6,758"",22.7,""12,823"",""5,232"",40.8,""5,668"",""1,562"",27.5"
"1998,""34,877"",""9,091"",26.1,""29,333"",""7,259"",24.7,""13,156"",""5,629"",42.8,""5,390"",""1,752"",32.5"
"1997,""34,458"",""9,116"",26.5,""28,962"",""7,386"",25.5,""13,218"",""5,654"",42.8,""5,316"",""1,645"",31.0"
"1996,""34,110"",""9,694"",28.4,""28,933"",""7,993"",27.6,""13,193"",""6,123"",46.4,""4,989"",""1,606"",32.2"
"19959,""33,740"",""9,872"",29.3,""28,777"",""8,189"",28.5,""13,604"",""6,553"",48.2,""4,756"",""1,551"",32.6"
"199410,""33,353"",""10,196"",30.6,""28,499"",""8,447"",29.6,""12,926"",""6,489"",50.2,""4,649"",""1,617"",34.8"
"199311,""32,910"",""10,877"",33.1,""28,106"",""9,242"",32.9,""13,132"",""6,955"",53.0,""4,608"",""1,541"",33.4"
"199212,""32,411"",""10,827"",33.4,""27,790"",""9,134"",32.9,""12,591"",""6,799"",54.0,""4,410"",""1,569"",35.6"
"199113,""31,313"",""10,242"",32.7,""26,565"",""8,504"",32.0,""11,960"",""6,557"",54.8,""4,505"",""1,590"",35.3"
"1990,""30,806"",""9,837"",31.9,""26,296"",""8,160"",31.0,""11,866"",""6,005"",50.6,""4,244"",""1,491"",35.1"
"1989,""30,332"",""9,302"",30.7,""25,931"",""7,704"",29.7,""11,190"",""5,530"",49.4,""4,180"",""1,471"",35.2"
"198814,""29,849"",""9,356"",31.3,""25,484"",""7,650"",30.0,""10,794"",""5,601"",51.9,""4,095"",""1,509"",36.8"
"198714,""29,362"",""9,520"",32.4,""25,128"",""7,848"",31.2,""10,701"",""5,789"",54.1,""3,977"",""1,471"",37.0"
"1986,""28,871"",""8,983"",31.1,""24,910"",""7,410"",29.7,""10,175"",""5,473"",53.8,""3,714"",""1,431"",38.5"
"198515,""28,485"",""8,926"",31.3,""24,620"",""7,504"",30.5,""10,041"",""5,342"",53.2,""3,641"",""1,264"",34.7"
"198416,""28,087"",""9,490"",33.8,""24,387"",""8,104"",33.2,""10,384"",""5,666"",54.6,""3,501"",""1,255"",35.8"
"1983,""27,678"",""9,882"",35.7,""24,138"",""8,376"",34.7,""10,059"",""5,736"",57.0,""3,287"",""1,338"",40.7"
"1982,""27,216"",""9,697"",35.6,""23,948"",""8,355"",34.9,""9,699"",""5,698"",58.8,""3,051"",""1,229"",40.3"
"198117,""26,834"",""9,173"",34.2,""23,423"",""7,780"",33.2,""9,214"",""5,222"",56.7,""3,277"",""1,296"",39.6"
"1980,""26,408"",""8,579"",32.5,""23,084"",""7,190"",31.1,""9,338"",""4,984"",53.4,""3,208"",""1,314"",41.0"
"197918,""25,944"",""8,050"",31.0,""22,666"",""6,800"",30.0,""9,065"",""4,816"",53.1,""3,127"",""1,168"",37.3"
"1978,""24,956"",""7,625"",30.6,""22,027"",""6,493"",29.5,""8,689"",""4,712"",54.2,""2,929"",""1,132"",38.6"
"1977,""24,710"",""7,726"",31.3,""21,850"",""6,667"",30.5,""8,315"",""4,595"",55.3,""2,860"",""1,059"",37.0"
"1976,""24,399"",""7,595"",31.1,""21,840"",""6,576"",30.1,""7,926"",""4,415"",55.7,""2,559"",""1,019"",39.8"
"1975,""24,089"",""7,545"",31.3,""21,687"",""6,533"",30.1,""7,679"",""4,168"",54.3,""2,402"",""1,011"",42.1"
"197419,""23,699"",""7,182"",30.3,""21,341"",""6,255"",29.3,""7,483"",""4,116"",55.0,""2,359"",927,39.3"
"1973,""23,512"",""7,388"",31.4,""21,328"",""6,560"",30.8,""7,188"",""4,064"",56.5,""2,183"",828,37.9"
"197220,""23,144"",""7,710"",33.3,""21,116"",""6,841"",32.4,""7,125"",""4,139"",58.1,""2,028"",870,42.9"
"197121,""22,784"",""7,396"",32.5,""20,900"",""6,530"",31.2,""6,398"",""3,587"",56.1,""1,884"",866,46.0"
"1970,""22,515"",""7,548"",33.5,""20,724"",""6,683"",32.2,""6,225"",""3,656"",58.7,""1,791"",865,48.3"
"1969,""22,011"",""7,095"",32.2,""20,192"",""6,245"",30.9,""5,537"",""3,225"",58.2,""1,819"",850,46.7"
"1968,""21,944"",""7,616"",34.7,N,""6,839"",33.7,N,""3,312"",58.9,N,777,46.3"
"196722,""21,590"",""8,486"",39.3,N,""7,677"",38.4,N,""3,362"",61.6,N,809,49.3"
"1966,""21,206"",""8,867"",41.8,N,""8,090"",40.9,N,""3,160"",65.3,N,777,54.4"
"1959,""18,013"",""9,927"",55.1,N,""9,112"",54.9,N,""2,416"",70.6,""1,430"",815,57.0"
"ASIAN ALONE OR IN COMBINATION,,,,,,,,,,,,"
"2021,""23,451"",""2,112"",9.0,""20,094"",""1,330"",6.6,""2,364"",370,15.7,""3,324"",780,23.5"
"20201,""22,923"",""1,827"",8.0,""19,776"",""1,196"",6.0,""2,145"",361,16.9,""3,092"",619,20.0"
"2019,""22,440"",""1,588"",7.1,""19,366"",""1,026"",5.3,""1,822"",291,16.0,""3,026"",562,18.6"
"2018,""22,046"",""2,166"",9.8,""18,745"",""1,360"",7.3,""1,943"",380,19.5,""3,231"",783,24.2"
"20172,""21,556"",""2,063"",9.6,""18,562"",""1,350"",7.3,""2,041"",354,17.3,""2,943"",694,23.6"
"2017,""21,511"",""2,104"",9.8,""18,484"",""1,379"",7.5,""2,086"",338,16.2,""2,963"",720,24.3"
"2016,""20,756"",""2,062"",9.9,""17,856"",""1,287"",7.2,""1,931"",365,18.9,""2,858"",761,26.6"
"2015,""20,037"",""2,234"",11.1,""17,183"",""1,361"",7.9,""1,675"",254,15.2,""2,762"",839,30.4"
"2014,""19,685"",""2,268"",11.5,""16,964"",""1,479"",8.7,""1,994"",355,17.8,""2,621"",754,28.8"
"20133,""19,182"",""2,398"",12.5,""16,800"",""1,680"",10.0,""1,873"",525,28.1,""2,339"",700,29.9"
"20134,""19,023"",""1,974"",10.4,""16,642"",""1,305"",7.8,""1,923"",323,16.8,""2,333"",660,28.3"
"2012,""18,173"",""2,072"",11.4,""15,751"",""1,467"",9.3,""1,756"",374,21.3,""2,334"",580,24.8"
"2011,""17,813"",""2,189"",12.3,""15,591"",""1,550"",9.9,""1,847"",411,22.2,""2,133"",614,28.8"
"20105,""17,237"",""2,064"",12.0,""14,950"",""1,463"",9.8,""1,804"",386,21.4,""2,208"",578,26.2"
"2009,""15,272"",""1,901"",12.4,""13,403"",""1,361"",10.2,""1,539"",290,18.9,""1,826"",527,28.8"
"2008,""14,543"",""1,686"",11.6,""12,817"",""1,270"",9.9,""1,471"",228,15.5,""1,707"",410,24.0"
"2007,""14,430"",""1,467"",10.2,""12,527"",""1,012"",8.1,""1,421"",250,17.6,""1,837"",426,23.2"
"2006,""14,331"",""1,447"",10.1,""12,463"",984,7.9,""1,210"",220,18.1,""1,801"",449,24.9"
"2005,""13,731"",""1,501"",10.9,""11,931"",""1,039"",8.7,""1,223"",220,18.0,""1,771"",457,25.8"
"20046,""13,291"",""1,295"",9.7,""11,661"",876,7.5,""1,190"",170,14.3,""1,599"",417,26.1"
"2003,""12,891"",""1,527"",11.8,""11,266"",""1,116"",9.9,""1,184"",294,24.8,""1,590"",402,25.3"
"2002,""12,487"",""1,243"",10.0,""10,742"",816,7.6,""1,146"",175,15.3,""1,708"",417,24.4"
"ASIAN ALONE26,,,,,,,,,,,,"
"2021,""20,676"",""1,922"",9.3,""17,674"",""1,206"",6.8,""1,989"",301,15.1,""2,972"",714,24.0"
"20201,""20,352"",""1,645"",8.1,""17,550"",""1,080"",6.2,""1,783"",310,17.4,""2,754"",553,20.1"
"2019,""19,926"",""1,464"",7.3,""17,134"",946,5.5,""1,576"",254,16.1,""2,752"",518,18.8"
"2018,""19,768"",""1,996"",10.1,""16,765"",""1,243"",7.4,""1,686"",327,19.4,""2,946"",732,24.8"
"20172,""19,526"",""1,891"",9.7,""16,748"",""1,220"",7.3,""1,715"",288,16.8,""2,737"",652,23.8"
"2017,""19,475"",""1,953"",10.0,""16,666"",""1,276"",7.7,""1,757"",275,15.7,""2,758"",674,24.4"
"2016,""18,879"",""1,908"",10.1,""16,220"",""1,179"",7.3,""1,657"",326,19.7,""2,627"",715,27.2"
"2015,""18,241"",""2,078"",11.4,""15,597"",""1,260"",8.1,""1,435"",222,15.5,""2,556"",784,30.7"
"2014,""17,790"",""2,137"",12.0,""15,261"",""1,391"",9.1,""1,725"",315,18.2,""2,431"",713,29.3"
"20133,""17,257"",""2,255"",13.1,""15,057"",""1,589"",10.6,""1,574"",442,28.1,""2,180"",661,30.3"
"20134,""17,063"",""1,785"",10.5,""14,895"",""1,154"",7.7,""1,657"",228,13.7,""2,128"",623,29.3"
"2012,""16,417"",""1,921"",11.7,""14,190"",""1,357"",9.6,""1,515"",309,20.4,""2,156"",547,25.4"
"2011,""16,086"",""1,973"",12.3,""14,100"",""1,389"",9.9,""1,570"",327,20.8,""1,921"",571,29.7"
"20105,""15,611"",""1,899"",12.2,""13,515"",""1,341"",9.9,""1,471"",327,22.2,""2,040"",547,26.8"
"2009,""14,005"",""1,746"",12.5,""12,296"",""1,244"",10.1,""1,353"",250,18.5,""1,673"",491,29.3"
"2008,""13,310"",""1,576"",11.8,""11,719"",""1,192"",10.2,""1,308"",209,16.0,""1,574"",378,24.0"
"2007,""13,257"",""1,349"",10.2,""11,471"",930,8.1,""1,256"",217,17.3,""1,720"",391,22.7"
"2006,""13,177"",""1,353"",10.3,""11,428"",912,8.0,""1,057"",187,17.7,""1,683"",428,25.4"
"2005,""12,580"",""1,402"",11.1,""10,911"",970,8.9,""1,059"",189,17.8,""1,645"",427,26.0"
"20046,""12,231"",""1,201"",9.8,""10,734"",812,7.6,""1,024"",135,13.2,""1,472"",388,26.3"
"2003,""11,856"",""1,401"",11.8,""10,333"",""1,017"",9.8,""1,028"",242,23.6,""1,494"",375,25.1"
"2002,""11,541"",""1,161"",10.1,""9,899"",763,7.7,""1,019"",155,15.2,""1,613"",390,24.2"
"ASIAN AND PACIFIC ISLANDER24,,,,,,,,,,,,"
"2001,""12,465"",""1,275"",10.2,""10,745"",873,8.1,""1,333"",198,14.8,""1,682"",393,23.4"
"20007,""12,672"",""1,258"",9.9,""11,044"",895,8.1,""1,231"",289,23.4,""1,588"",350,22.0"
"19998,""11,955"",""1,285"",10.7,""10,507"",""1,010"",9.6,""1,201"",275,22.9,""1,415"",270,19.1"
"1998,""10,873"",""1,360"",12.5,""9,576"",""1,087"",11.4,""1,123"",373,33.2,""1,266"",257,20.3"
"1997,""10,482"",""1,468"",14.0,""9,312"",""1,116"",12.0,932,313,33.6,""1,134"",327,28.9"
"1996,""10,054"",""1,454"",14.5,""8,900"",""1,172"",13.2,""1,018"",300,29.5,""1,120"",255,22.8"
"19959,""9,644"",""1,411"",14.6,""8,582"",""1,112"",13.0,919,266,28.9,""1,013"",260,25.6"
"199410,""6,654"",974,14.6,""5,915"",776,13.1,582,137,23.6,696,179,25.7"
"199311,""7,434"",""1,134"",15.3,""6,609"",898,13.6,725,126,17.4,791,228,28.8"
"199212,""7,779"",985,12.7,""6,922"",787,11.4,729,183,25.0,828,193,23.3"
"199113,""7,192"",996,13.8,""6,367"",773,12.1,721,177,24.6,785,209,26.6"
"1990,""7,014"",858,12.2,""6,300"",712,11.3,638,132,20.7,668,124,18.5"
"1989,""6,673"",939,14.1,""5,917"",779,13.2,614,212,34.6,712,144,20.2"
"198814,""6,447"",""1,117"",17.3,""5,767"",942,16.3,650,263,40.5,651,160,24.5"
"198714,""6,322"",""1,021"",16.1,""5,785"",875,15.1,584,187,32.0,516,138,26.8"
"AMERICAN INDIAN AND ALASKA NATIVE ALONE OR IN COMBINATION,,,,,,,,,,,,"
"2021,""7,066"",""1,550"",21.9,""5,849"",""1,138"",19.5,""1,726"",644,37.3,""1,183"",390,33.0"
"20201,""6,758"",""1,111"",16.4,""5,592"",797,14.3,""1,484"",445,30.0,""1,144"",304,26.6"
"2019,""6,541"",""1,062"",16.2,""5,338"",752,14.1,""1,211"",403,33.3,""1,196"",304,25.4"
"2018,""6,816"",""1,335"",19.6,""5,549"",971,17.5,""1,463"",449,30.7,""1,252"",361,28.8"
"20172,""6,914"",""1,401"",20.3,""5,668"",""1,036"",18.3,""1,556"",563,36.2,""1,213"",349,28.8"
"2017,""6,914"",""1,356"",19.6,""5,649"",997,17.6,""1,550"",550,35.5,""1,237"",343,27.7"
"2016,""6,836"",""1,387"",20.3,""5,641"",""1,024"",18.1,""1,625"",585,36.0,""1,158"",337,29.1"
"2015,""7,111"",""1,507"",21.2,""5,871"",""1,130"",19.3,""1,710"",706,41.3,""1,191"",346,29.1"
"2014,""6,679"",""1,526"",22.8,""5,643"",""1,165"",20.6,""1,599"",671,42.0,""1,003"",345,34.4"
"20133,""5,831"",""1,372"",23.5,""4,760"",""1,022"",21.5,""1,421"",597,42.0,""1,022"",307,30.0"
"20134,""6,368"",""1,490"",23.4,""5,287"",""1,139"",21.5,""1,498"",599,40.0,""1,046"",329,31.4"
"2012,""6,284"",""1,759"",28.0,""5,135"",""1,360"",26.5,""1,588"",695,43.8,""1,109"",372,33.5"
"2011,""6,224"",""1,515"",24.3,""5,144"",""1,157"",22.5,""1,410"",607,43.1,""1,046"",344,32.9"
"20105,""6,073"",""1,552"",25.6,""5,074"",""1,208"",23.8,""1,376"",552,40.2,915,274,30.0"
"2009,""5,244"",""1,218"",23.2,""4,365"",916,21.0,""1,155"",431,37.3,847,282,33.2"
"2008,""5,471"",""1,211"",22.1,""4,552"",924,20.3,""1,169"",431,36.9,866,266,30.7"
"2007,""5,292"",""1,076"",20.3,""4,281"",739,17.3,979,359,36.7,919,295,32.1"
"2006,""5,133"",""1,148"",22.4,""4,237"",883,20.8,""1,087"",406,37.4,859,252,29.3"
"2005,""5,233"",""1,093"",20.9,""4,324"",809,18.7,""1,023"",417,40.8,846,265,31.3"
"20046,""5,269"",""1,027"",19.5,""4,363"",752,17.2,926,335,36.2,845,254,30.0"
"2003,""5,061"",940,18.6,""4,175"",680,16.3,984,315,32.0,845,246,29.1"
"2002,""4,844"",952,19.6,""4,000"",675,16.9,944,359,38.0,787,237,30.2"
"AMERICAN INDIAN AND ALASKA NATIVE ALONE27,,,,,,,,,,,,"
"2021,""4,109"",998,24.3,""3,432"",759,22.1,999,434,43.5,649,218,33.5"
"20201,""3,950"",791,20.0,""3,271"",591,18.1,877,303,34.6,665,194,29.2"
"2019,""3,735"",677,18.1,""3,076"",481,15.6,701,231,33.0,652,191,29.3"
"2018,""3,663"",808,22.1,""2,993"",597,20.0,828,233,28.1,656,209,31.8"
"20172,""3,616"",790,21.8,""2,973"",573,19.3,888,299,33.7,618,206,33.4"
"2017,""3,619"",750,20.7,""2,971"",541,18.2,884,299,33.8,629,198,31.5"
"2016,""3,701"",811,21.9,""3,037"",598,19.7,892,323,36.2,635,189,29.7"
"2015,""4,269"",995,23.3,""3,534"",742,21.0,""1,090"",481,44.1,701,231,32.9"
"2014,""3,808"",""1,013"",26.6,""3,225"",791,24.5,940,445,47.4,559,210,37.6"
"20133,""3,074"",837,27.2,""2,587"",664,25.7,840,359,42.7,485,173,35.6"
"20134,""3,344"",914,27.3,""2,785"",709,25.5,819,349,42.6,537,184,34.2"
"2012,""3,459"",""1,184"",34.2,""2,820"",928,32.9,920,481,52.2,606,236,39.0"
"2011,""3,210"",917,28.6,""2,600"",684,26.3,749,357,47.6,592,229,38.7"
"20105,""3,076"",886,28.8,""2,589"",718,27.7,727,333,45.8,459,151,33.0"
"2009,""2,671"",732,27.4,""2,197"",546,24.9,650,243,37.4,445,166,37.4"
"2008,""2,845"",770,27.1,""2,377"",600,25.3,706,296,42.0,441,159,36.0"
"2007,""2,742"",649,23.7,""2,195"",439,20.0,535,194,36.2,487,184,37.8"
"2006,""2,536"",744,29.3,""2,061"",592,28.7,593,273,46.0,453,146,32.2"
"2005,""2,238"",603,26.9,""1,825"",459,25.2,535,242,45.3,381,136,35.6"
"20046,""2,319"",584,25.2,""1,930"",447,23.1,450,189,41.9,370,129,34.9"
"2003,""2,240"",532,23.8,""1,876"",390,20.8,515,149,29.0,349,134,38.5"
"2002,""2,273"",547,24.1,""1,901"",401,21.1,491,202,41.2,333,112,33.5"
"AMERICAN INDIAN AND ALASKA NATIVE24,,,,,,,,,,,,"
"2001,""3,463"",757,21.9,""2,885"",584,20.3,758,358,47.3,543,145,26.7"
"20007,""3,001"",696,23.2,""2,521"",538,21.3,595,254,42.7,453,147,32.6"
"19998,""3,135"",897,28.6,""2,630"",710,27.0,643,310,48.3,453,158,35.0"
"1998,""2,472"",571,23.1,""2,135"",475,22.3,510,231,45.2,320,83,26.0"
"1997,""2,340"",594,25.4,""1,948"",457,23.4,488,231,47.4,364,122,33.5"
"1996,""2,399"",731,30.5,""2,003"",590,29.5,628,300,47.7,371,128,34.5"
"19959,""2,321"",718,31.0,""1,983"",607,30.6,653,340,52.0,317,101,31.9"
"199410,""1,482"",392,26.4,""1,232"",309,25.1,263,119,45.0,232,72,30.9"
"199311,""1,690"",399,23.6,""1,400"",305,21.8,336,121,36.1,270,80,29.5"
"199212,""2,054"",600,29.2,""1,707"",455,26.7,430,203,47.1,307,123,40.0"
"199113,""1,793"",562,31.3,""1,541"",469,30.4,347,207,59.6,227,74,32.5"
"1990,""1,560"",444,28.5,""1,317"",348,26.4,334,181,54.1,219,75,34.2"
"1989,""1,445"",345,23.9,""1,232"",286,23.2,269,152,56.5,196,47,23.8"
"198814,""1,454"",440,30.2,""1,215"",354,29.1,269,115,42.9,213,71,33.3"
"198714,""1,345"",387,28.8,""1,183"",333,28.2,325,158,48.4,156,52,33.2"
"TWO OR MORE RACES24,,,,,,,,,,,,"
"2021,""9,166"",""1,298"",14.2,""7,867"",943,12.0,""2,238"",552,24.7,""1,273"",346,27.2"
"20201,""9,220"",""1,209"",13.1,""7,874"",920,11.7,""2,190"",609,27.8,""1,305"",285,21.8"
"2019,""8,920"",""1,135"",12.7,""7,563"",842,11.1,""1,992"",606,30.4,""1,340"",288,21.5"
"2018,""8,793"",""1,381"",15.7,""7,490"",""1,067"",14.2,""2,029"",638,31.4,""1,275"",302,23.7"
"20172,""8,423"",""1,441"",17.1,""7,292"",""1,157"",15.9,""1,990"",672,33.8,""1,083"",265,24.5"
"2017,""8,475"",""1,408"",16.6,""7,314"",""1,118"",15.3,""2,010"",664,33.0,""1,109"",270,24.4"
"2016,""8,094"",""1,312"",16.2,""6,976"",""1,062"",15.2,""2,102"",653,31.1,""1,068"",241,22.5"
"2015,""7,622"",""1,323"",17.4,""6,535"",""1,048"",16.0,""1,850"",591,32.0,""1,058"",260,24.6"
"2014,""7,473"",""1,352"",18.1,""6,463"",""1,069"",16.5,""1,895"",686,36.2,962,259,26.9"
"20133,""7,739"",""1,562"",20.2,""6,679"",""1,255"",18.8,""2,034"",763,37.5,965,246,25.5"
"20134,""7,731"",""1,450"",18.8,""6,740"",""1,176"",17.4,""1,750"",675,38.6,936,260,27.8"
"2012,""7,349"",""1,462"",19.9,""6,377"",""1,175"",18.4,""1,815"",676,37.2,914,252,27.5"
"2011,""7,166"",""1,443"",20.1,""6,204"",""1,167"",18.8,""1,849"",760,41.1,904,242,26.7"
"20105,""7,172"",""1,507"",21.0,""6,192"",""1,172"",18.9,""1,872"",651,34.8,872,244,27.9"
"2009,""5,715"",""1,168"",20.4,""4,946"",949,19.2,""1,345"",509,37.8,728,201,27.6"
"2008,""5,502"",941,17.1,""4,703"",742,15.8,""1,203"",383,31.8,764,188,24.7"
"2007,""5,172"",845,16.3,""4,420"",639,14.4,""1,168"",399,34.1,704,185,26.3"
"2006,""5,103"",811,15.9,""4,423"",630,14.2,""1,148"",362,31.5,641,151,23.6"
"2005,""5,472"",839,15.3,""4,692"",644,13.7,""1,129"",378,33.5,732,179,24.5"
"20046,""5,298"",847,16.0,""4,506"",636,14.1,""1,104"",354,32.1,734,189,25.8"
"2003,""5,053"",771,15.2,""4,317"",604,14.0,""1,027"",357,34.7,686,157,22.8"
"2002,""4,670"",686,14.7,""3,974"",496,12.5,984,295,30.0,653,175,26.8"
"HISPANIC (ANY RACE)28,,,,,,,,,,,,"
"2021,""62,482"",""10,690"",17.1,""53,549"",""8,288"",15.5,""12,382"",""3,754"",30.3,""8,643"",""2,303"",26.6"
"20201,""61,769"",""10,520"",17.0,""53,621"",""8,379"",15.6,""12,856"",""3,866"",30.1,""7,871"",""1,992"",25.3"
"2019,""60,602"",""9,545"",15.7,""52,743"",""7,587"",14.4,""12,248"",""3,512"",28.7,""7,627"",""1,878"",24.6"
"2018,""59,957"",""10,526"",17.6,""52,041"",""8,368"",16.1,""11,939"",""3,716"",31.1,""7,645"",""2,047"",26.8"
"20172,""59,051"",""10,816"",18.3,""51,651"",""8,760"",17.0,""12,155"",""4,274"",35.2,""7,063"",""1,946"",27.6"
"2017,""59,053"",""10,790"",18.3,""51,517"",""8,708"",16.9,""12,244"",""4,198"",34.3,""7,206"",""1,954"",27.1"
"2016,""57,556"",""11,137"",19.4,""50,525"",""9,200"",18.2,""11,926"",""4,136"",34.7,""6,697"",""1,793"",26.8"
"2015,""56,780"",""12,133"",21.4,""49,524"",""10,109"",20.4,""11,878"",""4,401"",37.1,""6,884"",""1,876"",27.2"
"2014,""55,504"",""13,104"",23.6,""48,296"",""10,853"",22.5,""11,919"",""4,817"",40.4,""6,776"",""1,981"",29.2"
"20133,""54,181"",""13,356"",24.7,""47,266"",""11,128"",23.5,""13,060"",""5,406"",41.4,""6,414"",""1,915"",29.9"
"20134,""54,145"",""12,744"",23.5,""47,254"",""10,536"",22.3,""11,679"",""4,860"",41.6,""6,545"",""2,063"",31.5"
"2012,""53,105"",""13,616"",25.6,""46,183"",""11,358"",24.6,""11,255"",""4,816"",42.8,""6,502"",""2,018"",31.0"
"2011,""52,279"",""13,244"",25.3,""45,781"",""11,143"",24.3,""11,368"",""4,996"",44.0,""6,096"",""1,882"",30.9"
"20105,""50,971"",""13,522"",26.5,""44,612"",""11,384"",25.5,""10,719"",""4,748"",44.3,""5,846"",""1,863"",31.9"
"2009,""48,811"",""12,350"",25.3,""42,717"",""10,345"",24.2,""10,283"",""4,176"",40.6,""5,718"",""1,801"",31.5"
"2008,""47,398"",""10,987"",23.2,""41,732"",""9,303"",22.3,""9,265"",""3,751"",40.5,""5,417"",""1,577"",29.1"
"2007,""45,933"",""9,890"",21.5,""40,125"",""8,248"",20.6,""8,917"",""3,527"",39.6,""5,508"",""1,490"",27.1"
"2006,""44,784"",""9,243"",20.6,""39,177"",""7,650"",19.5,""8,652"",""3,189"",36.9,""5,317"",""1,468"",27.6"
"2005,""43,020"",""9,368"",21.8,""37,759"",""7,767"",20.6,""7,868"",""3,069"",39.0,""4,971"",""1,451"",29.2"
"20046,""41,690"",""9,122"",21.9,""36,438"",""7,705"",21.1,""7,825"",""3,072"",39.3,""4,971"",""1,293"",26.0"
"2003,""40,300"",""9,051"",22.5,""35,469"",""7,637"",21.5,""7,452"",""2,861"",38.4,""4,620"",""1,325"",28.7"
"2002,""39,216"",""8,555"",21.8,""34,598"",""7,184"",20.8,""7,013"",""2,554"",36.4,""4,364"",""1,255"",28.8"
"2001,""37,312"",""7,997"",21.4,""33,110"",""6,674"",20.2,""6,830"",""2,585"",37.8,""3,981"",""1,211"",30.4"
